run,metric,step,value
wds,grad_norm,386416,0.2162
wds,grad_norm,386752,0.206988
wds,grad_norm,387088,0.213823
wds,grad_norm,387424,0.220135
wds,grad_norm,387760,0.208855
wds,grad_norm,388096,0.209618
wds,grad_norm,388432,0.217062
wds,grad_norm,388768,0.209866
wds,grad_norm,389104,0.206856
wds,grad_norm,389440,0.211234
wds,grad_norm,389776,0.220789
wds,grad_norm,390112,0.213695
wds,grad_norm,390448,0.2082
wds,grad_norm,390784,0.217965
wds,grad_norm,391120,0.208265
wds,grad_norm,391456,0.219631
wds,grad_norm,391792,0.218957
wds,grad_norm,392128,0.211441
wds,grad_norm,392464,0.216899
wds,grad_norm,392800,0.213322
wds,grad_norm,393136,0.214446
wds,grad_norm,393472,0.208841
wds,grad_norm,393808,0.208626
wds,grad_norm,394144,0.218415
wds,grad_norm,394480,0.216275
wds,grad_norm,394816,0.217388
wds,grad_norm,395152,0.224749
wds,grad_norm,395488,0.21971
wds,grad_norm,395824,0.220625
wds,grad_norm,396160,0.221553
wds,grad_norm,396496,0.212547
wds,grad_norm,396832,0.214938
wds,grad_norm,397168,0.223177
wds,grad_norm,397504,0.221668
wds,grad_norm,397840,0.237478
wds,grad_norm,398176,0.223055
wds,grad_norm,398512,0.214806
wds,grad_norm,398848,0.230762
wds,grad_norm,399184,0.222916
wds,grad_norm,399520,0.214602
wds,grad_norm,399856,0.219987
wds,grad_norm,400192,0.220041
wds,grad_norm,400528,0.219339
wds,grad_norm,400864,0.20801
wds,grad_norm,401056,0.217236
wds,learning_rate,16,2.55514e-06
wds,learning_rate,352,5.6213e-05
wds,learning_rate,688,0.000109871
wds,learning_rate,1024,0.000163529
wds,learning_rate,1360,0.000217187
wds,learning_rate,1696,0.000270844
wds,learning_rate,2032,0.000292403
wds,learning_rate,2368,0.000292403
wds,learning_rate,2704,0.000292403
wds,learning_rate,3040,0.000292403
wds,learning_rate,3376,0.000292403
wds,learning_rate,3712,0.000292403
wds,learning_rate,4048,0.000292403
wds,learning_rate,4384,0.000292403
wds,learning_rate,4720,0.000292403
wds,learning_rate,5056,0.000292403
wds,learning_rate,5392,0.000292403
wds,learning_rate,5728,0.000292403
wds,learning_rate,6064,0.000292403
wds,learning_rate,6400,0.000292403
wds,learning_rate,6736,0.000292403
wds,learning_rate,7072,0.000292403
wds,learning_rate,7408,0.000292403
wds,learning_rate,7744,0.000292403
wds,learning_rate,8080,0.000292403
wds,learning_rate,8416,0.000292403
wds,learning_rate,8752,0.000292403
wds,learning_rate,9088,0.000292403
wds,learning_rate,9424,0.000292403
wds,learning_rate,9760,0.000292403
wds,learning_rate,10096,0.000292403
wds,learning_rate,10432,0.000292403
wds,learning_rate,10768,0.000292403
wds,learning_rate,11104,0.000292403
wds,learning_rate,11440,0.000292403
wds,learning_rate,11776,0.000292403
wds,learning_rate,12112,0.000292403
wds,learning_rate,12448,0.000292403
wds,learning_rate,12784,0.000292403
wds,learning_rate,13120,0.000292403
wds,learning_rate,13456,0.000292403
wds,learning_rate,13792,0.000292403
wds,learning_rate,14128,0.000292403
wds,learning_rate,14464,0.000292403
wds,learning_rate,14800,0.000292403
wds,learning_rate,15136,0.000292403
wds,learning_rate,15472,0.000292403
wds,learning_rate,15808,0.000292403
wds,learning_rate,16144,0.000292403
wds,learning_rate,16480,0.000292403
wds,learning_rate,16816,0.000292403
wds,learning_rate,17152,0.000292403
wds,learning_rate,17488,0.000292403
wds,learning_rate,17824,0.000292403
wds,learning_rate,18160,0.000292403
wds,learning_rate,18496,0.000292403
wds,learning_rate,18832,0.000292403
wds,learning_rate,19168,0.000292403
wds,learning_rate,19504,0.000292403
wds,learning_rate,19840,0.000292403
wds,learning_rate,20176,0.000292403
wds,learning_rate,20512,0.000292403
wds,learning_rate,20848,0.000292403
wds,learning_rate,21184,0.000292403
wds,learning_rate,21520,0.000292403
wds,learning_rate,21856,0.000292403
wds,learning_rate,22192,0.000292403
wds,learning_rate,22528,0.000292403
wds,learning_rate,22864,0.000292403
wds,learning_rate,23200,0.000292403
wds,learning_rate,23536,0.000292403
wds,learning_rate,23872,0.000292403
wds,learning_rate,24208,0.000292403
wds,learning_rate,24544,0.000292403
wds,learning_rate,24880,0.000292403
wds,learning_rate,25216,0.000292403
wds,learning_rate,25552,0.000292403
wds,learning_rate,25888,0.000292403
wds,learning_rate,26224,0.000292403
wds,learning_rate,26560,0.000292403
wds,learning_rate,26896,0.000292403
wds,learning_rate,27232,0.000292403
wds,learning_rate,27568,0.000292403
wds,learning_rate,27904,0.000292403
wds,learning_rate,28240,0.000292403
wds,learning_rate,28576,0.000292403
wds,learning_rate,28912,0.000292403
wds,learning_rate,29248,0.000292403
wds,learning_rate,29584,0.000292403
wds,learning_rate,29920,0.000292403
wds,learning_rate,30256,0.000292403
wds,learning_rate,30592,0.000292403
wds,learning_rate,30928,0.000292403
wds,learning_rate,31264,0.000292403
wds,learning_rate,31600,0.000292403
wds,learning_rate,31936,0.000292403
wds,learning_rate,32272,0.000292403
wds,learning_rate,32608,0.000292403
wds,learning_rate,32944,0.000292403
wds,learning_rate,33280,0.000292403
wds,learning_rate,33616,0.000292403
wds,learning_rate,33952,0.000292403
wds,learning_rate,34288,0.000292403
wds,learning_rate,34624,0.000292403
wds,learning_rate,34960,0.000292403
wds,learning_rate,35296,0.000292403
wds,learning_rate,35632,0.000292403
wds,learning_rate,35968,0.000292403
wds,learning_rate,36304,0.000292403
wds,learning_rate,36640,0.000292403
wds,learning_rate,36976,0.000292403
wds,learning_rate,37312,0.000292403
wds,learning_rate,37648,0.000292403
wds,learning_rate,37984,0.000292403
wds,learning_rate,38320,0.000292403
wds,learning_rate,38656,0.000292403
wds,learning_rate,38992,0.000292403
wds,learning_rate,39328,0.000292403
wds,learning_rate,39664,0.000292403
wds,learning_rate,40000,0.000292403
wds,learning_rate,40336,0.000292403
wds,learning_rate,40672,0.000292403
wds,learning_rate,41008,0.000292403
wds,learning_rate,41344,0.000292403
wds,learning_rate,41680,0.000292403
wds,learning_rate,42016,0.000292403
wds,learning_rate,42352,0.000292403
wds,learning_rate,42688,0.000292403
wds,learning_rate,43024,0.000292403
wds,learning_rate,43360,0.000292403
wds,learning_rate,43696,0.000292403
wds,learning_rate,44032,0.000292403
wds,learning_rate,44368,0.000292403
wds,learning_rate,44704,0.000292403
wds,learning_rate,45040,0.000292403
wds,learning_rate,45376,0.000292403
wds,learning_rate,45712,0.000292403
wds,learning_rate,46048,0.000292403
wds,learning_rate,46384,0.000292403
wds,learning_rate,46720,0.000292403
wds,learning_rate,47056,0.000292403
wds,learning_rate,47392,0.000292403
wds,learning_rate,47728,0.000292403
wds,learning_rate,48064,0.000292403
wds,learning_rate,48400,0.000292403
wds,learning_rate,48736,0.000292403
wds,learning_rate,49072,0.000292403
wds,learning_rate,49408,0.000292403
wds,learning_rate,49744,0.000292403
wds,learning_rate,50080,0.000292403
wds,learning_rate,50416,0.000292403
wds,learning_rate,50752,0.000292403
wds,learning_rate,51088,0.000292403
wds,learning_rate,51424,0.000292403
wds,learning_rate,51760,0.000292403
wds,learning_rate,52096,0.000292403
wds,learning_rate,52432,0.000292403
wds,learning_rate,52768,0.000292403
wds,learning_rate,53104,0.000292403
wds,learning_rate,53440,0.000292403
wds,learning_rate,53776,0.000292403
wds,learning_rate,54112,0.000292403
wds,learning_rate,54448,0.000292403
wds,learning_rate,54784,0.000292403
wds,learning_rate,55120,0.000292403
wds,learning_rate,55456,0.000292403
wds,learning_rate,55792,0.000292403
wds,learning_rate,56128,0.000292403
wds,learning_rate,56464,0.000292403
wds,learning_rate,56800,0.000292403
wds,learning_rate,57136,0.000292403
wds,learning_rate,57472,0.000292403
wds,learning_rate,57808,0.000292403
wds,learning_rate,58144,0.000292403
wds,learning_rate,58480,0.000292403
wds,learning_rate,58816,0.000292403
wds,learning_rate,59152,0.000292403
wds,learning_rate,59488,0.000292403
wds,learning_rate,59824,0.000292403
wds,learning_rate,60160,0.000292403
wds,learning_rate,60496,0.000292403
wds,learning_rate,60832,0.000292403
wds,learning_rate,61168,0.000292403
wds,learning_rate,61504,0.000292403
wds,learning_rate,61840,0.000292403
wds,learning_rate,62176,0.000292403
wds,learning_rate,62512,0.000292403
wds,learning_rate,62848,0.000292403
wds,learning_rate,63184,0.000292403
wds,learning_rate,63520,0.000292403
wds,learning_rate,63856,0.000292403
wds,learning_rate,64192,0.000292403
wds,learning_rate,64528,0.000292403
wds,learning_rate,64864,0.000292403
wds,learning_rate,65200,0.000292403
wds,learning_rate,65536,0.000292403
wds,learning_rate,65872,0.000292403
wds,learning_rate,66208,0.000292403
wds,learning_rate,66544,0.000292403
wds,learning_rate,66880,0.000292403
wds,learning_rate,67216,0.000292403
wds,learning_rate,67552,0.000292403
wds,learning_rate,67888,0.000292403
wds,learning_rate,68224,0.000292403
wds,learning_rate,68560,0.000292403
wds,learning_rate,68896,0.000292403
wds,learning_rate,69232,0.000292403
wds,learning_rate,69568,0.000292403
wds,learning_rate,69904,0.000292403
wds,learning_rate,70240,0.000292403
wds,learning_rate,70576,0.000292403
wds,learning_rate,70912,0.000292403
wds,learning_rate,71248,0.000292403
wds,learning_rate,71584,0.000292403
wds,learning_rate,71920,0.000292403
wds,learning_rate,72256,0.000292403
wds,learning_rate,72592,0.000292403
wds,learning_rate,72928,0.000292403
wds,learning_rate,73264,0.000292403
wds,learning_rate,73600,0.000292403
wds,learning_rate,73936,0.000292403
wds,learning_rate,74272,0.000292403
wds,learning_rate,74608,0.000292403
wds,learning_rate,74944,0.000292403
wds,learning_rate,75280,0.000292403
wds,learning_rate,75616,0.000292403
wds,learning_rate,75952,0.000292403
wds,learning_rate,76288,0.000292403
wds,learning_rate,76624,0.000292403
wds,learning_rate,76960,0.000292403
wds,learning_rate,77296,0.000292403
wds,learning_rate,77632,0.000292403
wds,learning_rate,77968,0.000292403
wds,learning_rate,78304,0.000292403
wds,learning_rate,78640,0.000292403
wds,learning_rate,78976,0.000292403
wds,learning_rate,79312,0.000292403
wds,learning_rate,79648,0.000292403
wds,learning_rate,79984,0.000292403
wds,learning_rate,80320,0.000292403
wds,learning_rate,80656,0.000292403
wds,learning_rate,80992,0.000292403
wds,learning_rate,81328,0.000292403
wds,learning_rate,81664,0.000292403
wds,learning_rate,82000,0.000292403
wds,learning_rate,82336,0.000292403
wds,learning_rate,82672,0.000292403
wds,learning_rate,83008,0.000292403
wds,learning_rate,83344,0.000292403
wds,learning_rate,83680,0.000292403
wds,learning_rate,84016,0.000292403
wds,learning_rate,84352,0.000292403
wds,learning_rate,84688,0.000292403
wds,learning_rate,85024,0.000292403
wds,learning_rate,85360,0.000292403
wds,learning_rate,85696,0.000292403
wds,learning_rate,86032,0.000292403
wds,learning_rate,86368,0.000292403
wds,learning_rate,86704,0.000292403
wds,learning_rate,87040,0.000292403
wds,learning_rate,87376,0.000292403
wds,learning_rate,87712,0.000292403
wds,learning_rate,88048,0.000292403
wds,learning_rate,88384,0.000292403
wds,learning_rate,88720,0.000292403
wds,learning_rate,89056,0.000292403
wds,learning_rate,89392,0.000292403
wds,learning_rate,89728,0.000292403
wds,learning_rate,90064,0.000292403
wds,learning_rate,90400,0.000292403
wds,learning_rate,90736,0.000292403
wds,learning_rate,91072,0.000292403
wds,learning_rate,91408,0.000292403
wds,learning_rate,91744,0.000292403
wds,learning_rate,92080,0.000292403
wds,learning_rate,92416,0.000292403
wds,learning_rate,92752,0.000292403
wds,learning_rate,93088,0.000292403
wds,learning_rate,93424,0.000292403
wds,learning_rate,93760,0.000292403
wds,learning_rate,94096,0.000292403
wds,learning_rate,94432,0.000292403
wds,learning_rate,94768,0.000292403
wds,learning_rate,95104,0.000292403
wds,learning_rate,95440,0.000292403
wds,learning_rate,95776,0.000292403
wds,learning_rate,96112,0.000292403
wds,learning_rate,96448,0.000292403
wds,learning_rate,96784,0.000292403
wds,learning_rate,97120,0.000292403
wds,learning_rate,97456,0.000292403
wds,learning_rate,97792,0.000292403
wds,learning_rate,98128,0.000292403
wds,learning_rate,98464,0.000292403
wds,learning_rate,98800,0.000292403
wds,learning_rate,99136,0.000292403
wds,learning_rate,99472,0.000292403
wds,learning_rate,99808,0.000292403
wds,learning_rate,100144,0.000292403
wds,learning_rate,100480,0.000292403
wds,learning_rate,100816,0.000292403
wds,learning_rate,101152,0.000292403
wds,learning_rate,101488,0.000292403
wds,learning_rate,101824,0.000292403
wds,learning_rate,102160,0.000292403
wds,learning_rate,102496,0.000292403
wds,learning_rate,102832,0.000292403
wds,learning_rate,103168,0.000292403
wds,learning_rate,103504,0.000292403
wds,learning_rate,103840,0.000292403
wds,learning_rate,104176,0.000292403
wds,learning_rate,104512,0.000292403
wds,learning_rate,104848,0.000292403
wds,learning_rate,105184,0.000292403
wds,learning_rate,105520,0.000292403
wds,learning_rate,105856,0.000292403
wds,learning_rate,106192,0.000292403
wds,learning_rate,106528,0.000292403
wds,learning_rate,106864,0.000292403
wds,learning_rate,107200,0.000292403
wds,learning_rate,107536,0.000292403
wds,learning_rate,107872,0.000292403
wds,learning_rate,108208,0.000292403
wds,learning_rate,108544,0.000292403
wds,learning_rate,108880,0.000292403
wds,learning_rate,109216,0.000292403
wds,learning_rate,109552,0.000292403
wds,learning_rate,109888,0.000292403
wds,learning_rate,110224,0.000292403
wds,learning_rate,110560,0.000292403
wds,learning_rate,110896,0.000292403
wds,learning_rate,111232,0.000292403
wds,learning_rate,111568,0.000292403
wds,learning_rate,111904,0.000292403
wds,learning_rate,112240,0.000292403
wds,learning_rate,112576,0.000292403
wds,learning_rate,112912,0.000292403
wds,learning_rate,113248,0.000292403
wds,learning_rate,113584,0.000292403
wds,learning_rate,113920,0.000292403
wds,learning_rate,114256,0.000292403
wds,learning_rate,114592,0.000292403
wds,learning_rate,114928,0.000292403
wds,learning_rate,115264,0.000292403
wds,learning_rate,115600,0.000292403
wds,learning_rate,115936,0.000292403
wds,learning_rate,116272,0.000292403
wds,learning_rate,116608,0.000292403
wds,learning_rate,116944,0.000292403
wds,learning_rate,117280,0.000292403
wds,learning_rate,117616,0.000292403
wds,learning_rate,117952,0.000292403
wds,learning_rate,118288,0.000292403
wds,learning_rate,118624,0.000292403
wds,learning_rate,118960,0.000292403
wds,learning_rate,119296,0.000292403
wds,learning_rate,119632,0.000292403
wds,learning_rate,119968,0.000292403
wds,learning_rate,120304,0.000292403
wds,learning_rate,120640,0.000292403
wds,learning_rate,120976,0.000292403
wds,learning_rate,121312,0.000292403
wds,learning_rate,121648,0.000292403
wds,learning_rate,121984,0.000292403
wds,learning_rate,122320,0.000292403
wds,learning_rate,122656,0.000292403
wds,learning_rate,122992,0.000292403
wds,learning_rate,123328,0.000292403
wds,learning_rate,123664,0.000292403
wds,learning_rate,124000,0.000292403
wds,learning_rate,124336,0.000292403
wds,learning_rate,124672,0.000292403
wds,learning_rate,125008,0.000292403
wds,learning_rate,125344,0.000292403
wds,learning_rate,125680,0.000292403
wds,learning_rate,126016,0.000292403
wds,learning_rate,126352,0.000292403
wds,learning_rate,126688,0.000292403
wds,learning_rate,127024,0.000292403
wds,learning_rate,127360,0.000292403
wds,learning_rate,127696,0.000292403
wds,learning_rate,128032,0.000292403
wds,learning_rate,128368,0.000292403
wds,learning_rate,128704,0.000292403
wds,learning_rate,129040,0.000292403
wds,learning_rate,129376,0.000292403
wds,learning_rate,129712,0.000292403
wds,learning_rate,130048,0.000292403
wds,learning_rate,130384,0.000292403
wds,learning_rate,130720,0.000292403
wds,learning_rate,131056,0.000292403
wds,learning_rate,131392,0.000292403
wds,learning_rate,131728,0.000292403
wds,learning_rate,132064,0.000292403
wds,learning_rate,132400,0.000292403
wds,learning_rate,132736,0.000292403
wds,learning_rate,133072,0.000292403
wds,learning_rate,133408,0.000292403
wds,learning_rate,133744,0.000292403
wds,learning_rate,134080,0.000292403
wds,learning_rate,134416,0.000292403
wds,learning_rate,134752,0.000292403
wds,learning_rate,135088,0.000292403
wds,learning_rate,135424,0.000292403
wds,learning_rate,135760,0.000292403
wds,learning_rate,136096,0.000292403
wds,learning_rate,136432,0.000292403
wds,learning_rate,136768,0.000292403
wds,learning_rate,137104,0.000292403
wds,learning_rate,137440,0.000292403
wds,learning_rate,137776,0.000292403
wds,learning_rate,138112,0.000292403
wds,learning_rate,138448,0.000292403
wds,learning_rate,138784,0.000292403
wds,learning_rate,139120,0.000292403
wds,learning_rate,139456,0.000292403
wds,learning_rate,139792,0.000292403
wds,learning_rate,140128,0.000292403
wds,learning_rate,140464,0.000292403
wds,learning_rate,140800,0.000292403
wds,learning_rate,141136,0.000292403
wds,learning_rate,141472,0.000292403
wds,learning_rate,141808,0.000292403
wds,learning_rate,142144,0.000292403
wds,learning_rate,142480,0.000292403
wds,learning_rate,142816,0.000292403
wds,learning_rate,143152,0.000292403
wds,learning_rate,143488,0.000292403
wds,learning_rate,143824,0.000292403
wds,learning_rate,144160,0.000292403
wds,learning_rate,144496,0.000292403
wds,learning_rate,144832,0.000292403
wds,learning_rate,145168,0.000292403
wds,learning_rate,145504,0.000292403
wds,learning_rate,145840,0.000292403
wds,learning_rate,146176,0.000292403
wds,learning_rate,146512,0.000292403
wds,learning_rate,146848,0.000292403
wds,learning_rate,147184,0.000292403
wds,learning_rate,147520,0.000292403
wds,learning_rate,147856,0.000292403
wds,learning_rate,148192,0.000292403
wds,learning_rate,148528,0.000292403
wds,learning_rate,148864,0.000292403
wds,learning_rate,149200,0.000292403
wds,learning_rate,149536,0.000292403
wds,learning_rate,149872,0.000292403
wds,learning_rate,150208,0.000292403
wds,learning_rate,150544,0.000292403
wds,learning_rate,150880,0.000292403
wds,learning_rate,151216,0.000292403
wds,learning_rate,151552,0.000292403
wds,learning_rate,151888,0.000292403
wds,learning_rate,152224,0.000292403
wds,learning_rate,152560,0.000292403
wds,learning_rate,152896,0.000292403
wds,learning_rate,153232,0.000292403
wds,learning_rate,153568,0.000292403
wds,learning_rate,153904,0.000292403
wds,learning_rate,154240,0.000292403
wds,learning_rate,154576,0.000292403
wds,learning_rate,154912,0.000292403
wds,learning_rate,155248,0.000292403
wds,learning_rate,155584,0.000292403
wds,learning_rate,155920,0.000292403
wds,learning_rate,156256,0.000292403
wds,learning_rate,156592,0.000292403
wds,learning_rate,156928,0.000292403
wds,learning_rate,157264,0.000292403
wds,learning_rate,157600,0.000292403
wds,learning_rate,157936,0.000292403
wds,learning_rate,158272,0.000292403
wds,learning_rate,158608,0.000292403
wds,learning_rate,158944,0.000292403
wds,learning_rate,159280,0.000292403
wds,learning_rate,159616,0.000292403
wds,learning_rate,159952,0.000292403
wds,learning_rate,160288,0.000292403
wds,learning_rate,160624,0.000292403
wds,learning_rate,160960,0.000292403
wds,learning_rate,161296,0.000292403
wds,learning_rate,161632,0.000292403
wds,learning_rate,161968,0.000292403
wds,learning_rate,162304,0.000292403
wds,learning_rate,162640,0.000292403
wds,learning_rate,162976,0.000292403
wds,learning_rate,163312,0.000292403
wds,learning_rate,163648,0.000292403
wds,learning_rate,163984,0.000292403
wds,learning_rate,164320,0.000292403
wds,learning_rate,164656,0.000292403
wds,learning_rate,164992,0.000292403
wds,learning_rate,165328,0.000292403
wds,learning_rate,165664,0.000292403
wds,learning_rate,166000,0.000292403
wds,learning_rate,166336,0.000292403
wds,learning_rate,166672,0.000292403
wds,learning_rate,167008,0.000292403
wds,learning_rate,167344,0.000292403
wds,learning_rate,167680,0.000292403
wds,learning_rate,168016,0.000292403
wds,learning_rate,168352,0.000292403
wds,learning_rate,168688,0.000292403
wds,learning_rate,169024,0.000292403
wds,learning_rate,169360,0.000292403
wds,learning_rate,169696,0.000292403
wds,learning_rate,170032,0.000292403
wds,learning_rate,170368,0.000292403
wds,learning_rate,170704,0.000292403
wds,learning_rate,171040,0.000292403
wds,learning_rate,171376,0.000292403
wds,learning_rate,171712,0.000292403
wds,learning_rate,172048,0.000292403
wds,learning_rate,172384,0.000292403
wds,learning_rate,172720,0.000292403
wds,learning_rate,173056,0.000292403
wds,learning_rate,173392,0.000292403
wds,learning_rate,173728,0.000292403
wds,learning_rate,174064,0.000292403
wds,learning_rate,174400,0.000292403
wds,learning_rate,174736,0.000292403
wds,learning_rate,175072,0.000292403
wds,learning_rate,175408,0.000292403
wds,learning_rate,175744,0.000292403
wds,learning_rate,176080,0.000292403
wds,learning_rate,176416,0.000292403
wds,learning_rate,176752,0.000292403
wds,learning_rate,177088,0.000292403
wds,learning_rate,177424,0.000292403
wds,learning_rate,177760,0.000292403
wds,learning_rate,178096,0.000292403
wds,learning_rate,178432,0.000292403
wds,learning_rate,178768,0.000292403
wds,learning_rate,179104,0.000292403
wds,learning_rate,179440,0.000292403
wds,learning_rate,179776,0.000292403
wds,learning_rate,180112,0.000292403
wds,learning_rate,180448,0.000292403
wds,learning_rate,180784,0.000292403
wds,learning_rate,181120,0.000292403
wds,learning_rate,181456,0.000292403
wds,learning_rate,181792,0.000292403
wds,learning_rate,182128,0.000292403
wds,learning_rate,182464,0.000292403
wds,learning_rate,182800,0.000292403
wds,learning_rate,183136,0.000292403
wds,learning_rate,183472,0.000292403
wds,learning_rate,183808,0.000292403
wds,learning_rate,184144,0.000292403
wds,learning_rate,184480,0.000292403
wds,learning_rate,184816,0.000292403
wds,learning_rate,185152,0.000292403
wds,learning_rate,185488,0.000292403
wds,learning_rate,185824,0.000292403
wds,learning_rate,186160,0.000292403
wds,learning_rate,186496,0.000292403
wds,learning_rate,186832,0.000292403
wds,learning_rate,187168,0.000292403
wds,learning_rate,187504,0.000292403
wds,learning_rate,187840,0.000292403
wds,learning_rate,188176,0.000292403
wds,learning_rate,188512,0.000292403
wds,learning_rate,188848,0.000292403
wds,learning_rate,189184,0.000292403
wds,learning_rate,189520,0.000292403
wds,learning_rate,189856,0.000292403
wds,learning_rate,190192,0.000292403
wds,learning_rate,190528,0.000292403
wds,learning_rate,190864,0.000292403
wds,learning_rate,191200,0.000292403
wds,learning_rate,191536,0.000292403
wds,learning_rate,191872,0.000292403
wds,learning_rate,192208,0.000292403
wds,learning_rate,192544,0.000292403
wds,learning_rate,192880,0.000292403
wds,learning_rate,193216,0.000292403
wds,learning_rate,193552,0.000292403
wds,learning_rate,193888,0.000292403
wds,learning_rate,194224,0.000292403
wds,learning_rate,194560,0.000292403
wds,learning_rate,194896,0.000292403
wds,learning_rate,195232,0.000292403
wds,learning_rate,195568,0.000292403
wds,learning_rate,195904,0.000292403
wds,learning_rate,196240,0.000292403
wds,learning_rate,196576,0.000292403
wds,learning_rate,196912,0.000292403
wds,learning_rate,197248,0.000292403
wds,learning_rate,197584,0.000292403
wds,learning_rate,197920,0.000292403
wds,learning_rate,198256,0.000292403
wds,learning_rate,198592,0.000292403
wds,learning_rate,198928,0.000292403
wds,learning_rate,199264,0.000292403
wds,learning_rate,199600,0.000292403
wds,learning_rate,199936,0.000292403
wds,learning_rate,200272,0.000292403
wds,learning_rate,200608,0.000292403
wds,learning_rate,200944,0.000292403
wds,learning_rate,201280,0.000292403
wds,learning_rate,201616,0.000292403
wds,learning_rate,201952,0.000292403
wds,learning_rate,202288,0.000292403
wds,learning_rate,202624,0.000292403
wds,learning_rate,202960,0.000292403
wds,learning_rate,203296,0.000292403
wds,learning_rate,203632,0.000292403
wds,learning_rate,203968,0.000292403
wds,learning_rate,204304,0.000292403
wds,learning_rate,204640,0.000292403
wds,learning_rate,204976,0.000292403
wds,learning_rate,205312,0.000292403
wds,learning_rate,205648,0.000292403
wds,learning_rate,205984,0.000292403
wds,learning_rate,206320,0.000292403
wds,learning_rate,206656,0.000292403
wds,learning_rate,206992,0.000292403
wds,learning_rate,207328,0.000292403
wds,learning_rate,207664,0.000292403
wds,learning_rate,208000,0.000292403
wds,learning_rate,208336,0.000292403
wds,learning_rate,208672,0.000292403
wds,learning_rate,209008,0.000292403
wds,learning_rate,209344,0.000292403
wds,learning_rate,209680,0.000292403
wds,learning_rate,210016,0.000292403
wds,learning_rate,210352,0.000292403
wds,learning_rate,210688,0.000292403
wds,learning_rate,211024,0.000292403
wds,learning_rate,211360,0.000292403
wds,learning_rate,211696,0.000292403
wds,learning_rate,212032,0.000292403
wds,learning_rate,212368,0.000292403
wds,learning_rate,212704,0.000292403
wds,learning_rate,213040,0.000292403
wds,learning_rate,213376,0.000292403
wds,learning_rate,213712,0.000292403
wds,learning_rate,214048,0.000292403
wds,learning_rate,214384,0.000292403
wds,learning_rate,214720,0.000292403
wds,learning_rate,215056,0.000292403
wds,learning_rate,215392,0.000292403
wds,learning_rate,215728,0.000292403
wds,learning_rate,216064,0.000292403
wds,learning_rate,216400,0.000292403
wds,learning_rate,216736,0.000292403
wds,learning_rate,217072,0.000292403
wds,learning_rate,217408,0.000292403
wds,learning_rate,217744,0.000292403
wds,learning_rate,218080,0.000292403
wds,learning_rate,218416,0.000292403
wds,learning_rate,218752,0.000292403
wds,learning_rate,219088,0.000292403
wds,learning_rate,219424,0.000292403
wds,learning_rate,219760,0.000292403
wds,learning_rate,220096,0.000292403
wds,learning_rate,220432,0.000292403
wds,learning_rate,220768,0.000292403
wds,learning_rate,221104,0.000292403
wds,learning_rate,221440,0.000292403
wds,learning_rate,221776,0.000292403
wds,learning_rate,222112,0.000292403
wds,learning_rate,222448,0.000292403
wds,learning_rate,222784,0.000292403
wds,learning_rate,223120,0.000292403
wds,learning_rate,223456,0.000292403
wds,learning_rate,223792,0.000292403
wds,learning_rate,224128,0.000292403
wds,learning_rate,224464,0.000292403
wds,learning_rate,224800,0.000292403
wds,learning_rate,225136,0.000292403
wds,learning_rate,225472,0.000292403
wds,learning_rate,225808,0.000292403
wds,learning_rate,226144,0.000292403
wds,learning_rate,226480,0.000292403
wds,learning_rate,226816,0.000292403
wds,learning_rate,227152,0.000292403
wds,learning_rate,227488,0.000292403
wds,learning_rate,227824,0.000292403
wds,learning_rate,228160,0.000292403
wds,learning_rate,228496,0.000292403
wds,learning_rate,228832,0.000292403
wds,learning_rate,229168,0.000292403
wds,learning_rate,229504,0.000292403
wds,learning_rate,229840,0.000292403
wds,learning_rate,230176,0.000292403
wds,learning_rate,230512,0.000292403
wds,learning_rate,230848,0.000292403
wds,learning_rate,231184,0.000292403
wds,learning_rate,231520,0.000292403
wds,learning_rate,231856,0.000292403
wds,learning_rate,232192,0.000292403
wds,learning_rate,232528,0.000292403
wds,learning_rate,232864,0.000292403
wds,learning_rate,233200,0.000292403
wds,learning_rate,233536,0.000292403
wds,learning_rate,233872,0.000292403
wds,learning_rate,234208,0.000292403
wds,learning_rate,234544,0.000292403
wds,learning_rate,234880,0.000292403
wds,learning_rate,235216,0.000292403
wds,learning_rate,235552,0.000292403
wds,learning_rate,235888,0.000292403
wds,learning_rate,236224,0.000292403
wds,learning_rate,236560,0.000292403
wds,learning_rate,236896,0.000292403
wds,learning_rate,237232,0.000292403
wds,learning_rate,237568,0.000292403
wds,learning_rate,237904,0.000292403
wds,learning_rate,238240,0.000292403
wds,learning_rate,238576,0.000292403
wds,learning_rate,238912,0.000292403
wds,learning_rate,239248,0.000292403
wds,learning_rate,239584,0.000292403
wds,learning_rate,239920,0.000292403
wds,learning_rate,240256,0.000292403
wds,learning_rate,240592,0.000292403
wds,learning_rate,240928,0.000292403
wds,learning_rate,241264,0.000292403
wds,learning_rate,241600,0.000292403
wds,learning_rate,241936,0.000292403
wds,learning_rate,242272,0.000292403
wds,learning_rate,242608,0.000292403
wds,learning_rate,242944,0.000292403
wds,learning_rate,243280,0.000292403
wds,learning_rate,243616,0.000292403
wds,learning_rate,243952,0.000292403
wds,learning_rate,244288,0.000292403
wds,learning_rate,244624,0.000292403
wds,learning_rate,244960,0.000292403
wds,learning_rate,245296,0.000292403
wds,learning_rate,245632,0.000292403
wds,learning_rate,245968,0.000292403
wds,learning_rate,246304,0.000292403
